5.930382848000000000e+09 2.065849665446071944e-18
2.965191424000000000e+09 2.066189636677831238e-18
1.976794240000000000e+09 2.066757082578042615e-18
1.482595712000000000e+09 2.067550969170940384e-18
1.186076672000000000e+09 2.068572330432290234e-18
9.883971200000000000e+08 2.069821993542704721e-18
8.471975680000000000e+08 2.071299958502183843e-18
7.412978560000000000e+08 2.073005811720421325e-18
6.589314560000000000e+08 2.074941207558642271e-18
5.930383360000000000e+08 2.077103250884702747e-18
5.391257600000000000e+08 2.079498352348350039e-18
4.941985600000000000e+08 2.082125271178665316e-18
4.561832960000000000e+08 2.084985041351414271e-18
4.235987840000000000e+08 2.088077869661750042e-18
3.953588480000000000e+08 2.091400860977528692e-18
3.706489280000000000e+08 2.094962907490335168e-18
3.488460160000000000e+08 2.098761734453484947e-18
3.294657280000000000e+08 2.102798582637896861e-18
3.121254080000000000e+08 2.107073865633877184e-18
2.965191680000000000e+08 2.111591305754182406e-18
2.823992000000000000e+08 2.116349869023046836e-18
2.695628800000000000e+08 2.121351003006542442e-18
2.578427200000000000e+08 2.126599257198038264e-18
2.470992800000000000e+08 2.132093597621768612e-18
2.372153280000000000e+08 2.137841055312940187e-18
2.280916480000000000e+08 2.143836046802418255e-18
2.196438240000000000e+08 2.150088084667247176e-18
2.117993920000000000e+08 2.156591585438292218e-18
2.044959680000000000e+08 2.163355234511985187e-18
1.976794240000000000e+08 2.170380065864091775e-18
1.913026560000000000e+08 2.177666079494611981e-18
1.853244640000000000e+08 2.185216790921149156e-18
1.797085760000000000e+08 2.193034888480694097e-18
1.744230080000000000e+08 2.201126782822994090e-18
1.694395040000000000e+08 2.209491646767436582e-18
1.647328640000000000e+08 2.218132168651012371e-18
1.602806240000000000e+08 2.227051657196171668e-18
1.560627040000000000e+08 2.236252800739905272e-18
1.520611040000000000e+08 2.245742837112573020e-18
1.482595840000000000e+08 2.255521559519021775e-18
1.446434720000000000e+08 2.265590622320476643e-18
1.411996000000000000e+08 2.275956229371531771e-18
1.379158880000000000e+08 2.286624998117087583e-18
1.347814400000000000e+08 2.297596308171684666e-18
1.317862880000000000e+08 2.308878224546295410e-18
1.289213600000000000e+08 2.320468472494235296e-18
1.261783680000000000e+08 2.332380080110152033e-18
1.235496400000000000e+08 2.344606843539451473e-18
1.210282240000000000e+08 2.357162411262240742e-18
1.186076640000000000e+08 2.370050092000970051e-18
1.162820240000000000e+08 2.383266577033189189e-18
1.140458240000000000e+08 2.396828616766302354e-18
1.118940160000000000e+08 2.410734556839084441e-18
1.098219120000000000e+08 2.424986671998219969e-18
1.078251440000000000e+08 2.439597163157744097e-18
1.058996960000000000e+08 2.454567271088575654e-18
1.040418080000000000e+08 2.469904026825921340e-18
1.022479840000000000e+08 2.485615702175906686e-18
1.005149680000000000e+08 2.501704365090063074e-18
9.883971200000000000e+07 2.518178700964822312e-18
9.721940000000000000e+07 2.535040570956562643e-18
9.565132800000000000e+07 2.552306518677535127e-18
9.413306400000000000e+07 2.569973028610136416e-18
9.266223200000000000e+07 2.588046718199266932e-18
9.123665600000000000e+07 2.606545165032943429e-18
8.985428800000000000e+07 2.625466301159634522e-18
8.851318400000000000e+07 2.644822120698222231e-18
8.721150400000000000e+07 2.664617379937228736e-18
8.594758400000000000e+07 2.684859316707013877e-18
8.471975200000000000e+07 2.705562406668297330e-18
8.352651200000000000e+07 2.726727063411385372e-18
8.236643200000000000e+07 2.748370864524294756e-18
8.123812000000000000e+07 2.770491948850647237e-18
8.014031200000000000e+07 2.793109755134837811e-18
7.907177600000000000e+07 2.816224283376866478e-18
7.803135200000000000e+07 2.839854145140515682e-18
7.701796800000000000e+07 2.863999754016091698e-18
7.603055200000000000e+07 2.888678894386764417e-18
7.506813600000000000e+07 2.913899838058659369e-18
7.412979200000000000e+07 2.939670236452442669e-18
7.321460800000000000e+07 2.966003944843374582e-18
7.232173600000000000e+07 2.992913370940643402e-18
7.145040000000000000e+07 3.020408854501906042e-18
7.059980000000000000e+07 3.048498046947828617e-18
6.976920800000000000e+07 3.077196871505202774e-18
6.895794400000000000e+07 3.106520217425054467e-18
6.816532000000000000e+07 3.136476356513509226e-18
6.739072000000000000e+07 3.167085141105268324e-18
6.663352000000000000e+07 3.198350913898547664e-18
6.589314400000000000e+07 3.230295801974733040e-18
6.516904800000000000e+07 3.262929524706021949e-18
6.446068000000000000e+07 3.296267384933746624e-18
6.376755600000000000e+07 3.330324892294392432e-18
6.308918400000000000e+07 3.365117142834138467e-18
6.242508400000000000e+07 3.400663575297379726e-18
6.177482000000000000e+07 3.436974322646619981e-18
6.113797200000000000e+07 3.474078336203298591e-18
6.051411200000000000e+07 3.511976029557721830e-18
5.990285600000000000e+07 3.550697594802247885e-18
5.930383200000000000e+07 3.590250062972083457e-18
5.871666400000000000e+07 3.630667348472343218e-18
5.814101200000000000e+07 3.671961445421909189e-18
5.757653200000000000e+07 3.714152206155482642e-18
5.702291200000000000e+07 3.757253279153170702e-18
5.647984400000000000e+07 3.801295683687944108e-18
5.594700800000000000e+07 3.846299272094504132e-18
5.542414000000000000e+07 3.892281415165714387e-18
5.491095600000000000e+07 3.939274786535770719e-18
5.440718000000000000e+07 3.987291793913861422e-18
5.391257200000000000e+07 4.036360975031119577e-18
5.342687600000000000e+07 4.086504250173777838e-18
5.294984800000000000e+07 4.137755947337257156e-18
5.248126400000000000e+07 4.190130128591970933e-18
5.202090400000000000e+07 4.243665257836402884e-18
5.156854800000000000e+07 4.298382014585866835e-18
5.112399200000000000e+07 4.354312245293946078e-18
5.068703200000000000e+07 4.411478283837179544e-18
5.025748400000000000e+07 4.469927279510482756e-18
4.983515200000000000e+07 4.529672467203656563e-18
4.941985600000000000e+07 4.590747347731509361e-18
4.901142400000000000e+07 4.653200311159875504e-18
4.860970000000000000e+07 4.717048314691312327e-18
4.821449600000000000e+07 4.782339748391654184e-18
4.782566400000000000e+07 4.849096946137440006e-18
4.744306800000000000e+07 4.917374088258792016e-18
4.706653200000000000e+07 4.987187718367961276e-18
4.669592800000000000e+07 5.058595325517520219e-18
4.633111600000000000e+07 5.131628756161052139e-18
4.597196000000000000e+07 5.206331437280716068e-18
4.561832800000000000e+07 5.282739764823464340e-18
4.527010000000000000e+07 5.360911641432175668e-18
4.492714400000000000e+07 5.440883463053802383e-18
4.458934400000000000e+07 5.522703619754178839e-18
4.425659200000000000e+07 5.606417192876689176e-18
4.392876400000000000e+07 5.692081671473905828e-18
4.360575200000000000e+07 5.779735519444312511e-18
4.328747200000000000e+07 5.869442843285382086e-18
