# DUSTEM: exciting radiation field featuring 
# Mathis ISRF
# Blackbody with     T=   0.0000E+00
# dilution factor wdil=   1.0000E+00
# Nbr of points
# wave (microns), 4*pi*Inu (erg/cm2/s/Hz)
 200
 3.552262E+03   4.609410E-23
 3.853529E+03   3.917051E-23
 4.180345E+03   3.328675E-23
 4.534879E+03   2.828669E-23
 4.919480E+03   2.403762E-23
 5.336699E+03   2.042676E-23
 5.789303E+03   1.735826E-23
 6.280291E+03   1.475068E-23
 6.812921E+03   1.253478E-23
 7.390722E+03   1.065174E-23
 8.017526E+03   9.051564E-24
 8.697490E+03   7.691761E-24
 9.435121E+03   6.536229E-24
 1.023531E+04   5.554284E-24
 1.110336E+04   4.719851E-24
 1.204504E+04   4.010771E-24
 1.306657E+04   3.408215E-24
 1.417474E+04   2.896180E-24
 1.537690E+04   2.461069E-24
 1.668101E+04   2.091325E-24
 1.809572E+04   1.777129E-24
 1.963041E+04   1.510136E-24
 2.129525E+04   1.283254E-24
 2.310130E+04   1.090458E-24
 2.506051E+04   9.266276E-25
 2.718588E+04   7.874103E-25
 2.949151E+04   6.691088E-25
 3.199267E+04   5.685808E-25
 3.470596E+04   4.831561E-25
 3.764936E+04   4.105656E-25
 4.084239E+04   3.488811E-25
 4.430621E+04   2.964641E-25
 4.806381E+04   2.519224E-25
 5.214008E+04   2.140727E-25
 5.656206E+04   1.819096E-25
 6.135907E+04   1.545788E-25
 6.656291E+04   1.313542E-25
 7.220809E+04   1.116190E-25
 7.833203E+04   9.484884E-26
 8.497534E+04   8.059830E-26
 9.218207E+04   6.848882E-26
 1.000000E+05   5.819872E-26
